LWSY01000078|DEG10180278|69410|69832|60490|60966|cluster-1|t1pks-nrps|45182-139998|8444	LWSY01000078|DEG10180278|69410|69832|60490|60966|cluster-1|t1pks-nrps|45182-139998|8444	422	422	100.000000	100.000000	0.0
AZUS01000007|DEG10180080|199311|199635|202228|204162|cluster-2|t1pks|166747-214129|2593	LIWB01000001|DEG10180080|474535|474865|470802|472733|cluster-1|t1pks|460653-508119|1802	324	330	84.259259	96.894410	12.6351506786
CP000908|DEG10180080|2168704|2169125|2158100|2160082|cluster-1|t1pks-terpene|2141313-2196148|8622	CP000908|DEG10180080|2168704|2169125|2158100|2160082|cluster-1|t1pks-terpene|2141313-2196148|8622	421	421	100.000000	100.000000	0.0
CP000908|DEG10180080|2168704|2169125|2158100|2160082|cluster-1|t1pks-terpene|2141313-2196148|8622	CP016477|DEG10180080|1226930|1227336|1224133|1226049|cluster-1|t1pks|1206237-1254402|881	421	406	45.368171	45.454545	0.0863744331678
CP000908|DEG10180080|2168704|2169125|2158100|2160082|cluster-1|t1pks-terpene|2141313-2196148|8622	CP016795|DEG10180080|6226335|6226762|6216228|6218045|cluster-23|t1pks|6206323-6255669|8290	421	427	47.030879	38.484848	8.54603037501
CP016077|DEG10180080|3798479|3798905|3791467|3793407|cluster-1|t1pks-nrps|3698479-3904089|5072	CP016077|DEG10180080|3798479|3798905|3791467|3793407|cluster-1|t1pks-nrps|3698479-3904089|5072	426	426	100.000000	100.000000	0.0
CP016477|DEG10180080|1226930|1227336|1224133|1226049|cluster-1|t1pks|1206237-1254402|881	CP016477|DEG10180080|1226930|1227336|1224133|1226049|cluster-1|t1pks|1206237-1254402|881	406	406	100.000000	100.000000	0.0
CP016795|DEG10180080|6226335|6226762|6216228|6218045|cluster-23|t1pks|6206323-6255669|8290	CP016795|DEG10180080|6226335|6226762|6216228|6218045|cluster-23|t1pks|6206323-6255669|8290	427	427	100.000000	100.000000	0.0
CP031742|DEG10180080|1243696|1244130|1232195|1234120|cluster-2|t1pks-nrps|1223687-1286920|9576	CP031742|DEG10180080|1243696|1244130|1232195|1234120|cluster-2|t1pks-nrps|1223687-1286920|9576	434	434	100.000000	100.000000	0.0
CP031742|DEG10180080|1243696|1244130|1232195|1234120|cluster-2|t1pks-nrps|1223687-1286920|9576	FOQY01000006|DEG10180080|72386|72813|76707|78485|cluster-1|t1pks-nrps|36210-113880|3894	434	427	50.691244	41.341654	9.34959057348
CP031742|DEG10180080|1243696|1244130|1232195|1234120|cluster-2|t1pks-nrps|1223687-1286920|9576	LIPN01000088|DEG10180080|26075|26496|14970|16901|cluster-1|t1pks|4161-49061|9174	434	421	49.078341	90.327613	41.2492720907
FOQY01000006|DEG10180080|72386|72813|76707|78485|cluster-1|t1pks-nrps|36210-113880|3894	FOQY01000006|DEG10180080|72386|72813|76707|78485|cluster-1|t1pks-nrps|36210-113880|3894	427	427	100.000000	100.000000	0.0
JH993790|DEG10180080|230924|231255|233826|235895|cluster-3|t1pks|198514-245887|2571	JH993790|DEG10180080|230924|231255|233826|235895|cluster-3|t1pks|198514-245887|2571	331	331	100.000000	100.000000	0.0
JH993790|DEG10180080|230924|231255|233826|235895|cluster-3|t1pks|198514-245887|2571	JOCA01000001|DEG10180080|385490|385819|388321|390252|cluster-4|t1pks|353107-400498|2502	331	329	85.800604	89.550073	3.74946833933
JH993790|DEG10180080|230924|231255|233826|235895|cluster-3|t1pks|198514-245887|2571	LGDQ01000236|DEG10180080|40987|41315|37264|39228|cluster-1|t1pks|27081-74505|1759	331	328	88.519637	89.695210	1.17557298769
JH993790|DEG10180080|230924|231255|233826|235895|cluster-3|t1pks|198514-245887|2571	LIWB01000001|DEG10180080|474535|474865|470802|472733|cluster-1|t1pks|460653-508119|1802	331	330	89.425982	90.275762	0.849780100763
JOCA01000001|DEG10180080|385490|385819|388321|390252|cluster-4|t1pks|353107-400498|2502	JOCA01000001|DEG10180080|385490|385819|388321|390252|cluster-4|t1pks|353107-400498|2502	329	329	100.000000	100.000000	0.0
JOCA01000001|DEG10180080|385490|385819|388321|390252|cluster-4|t1pks|353107-400498|2502	LGDQ01000236|DEG10180080|40987|41315|37264|39228|cluster-1|t1pks|27081-74505|1759	329	328	89.361702	96.111975	6.75027298898
JOCA01000001|DEG10180080|385490|385819|388321|390252|cluster-4|t1pks|353107-400498|2502	LIWB01000001|DEG10180080|474535|474865|470802|472733|cluster-1|t1pks|460653-508119|1802	329	330	84.802432	96.734059	11.931627487
LGDQ01000236|DEG10180080|40987|41315|37264|39228|cluster-1|t1pks|27081-74505|1759	LGDQ01000236|DEG10180080|40987|41315|37264|39228|cluster-1|t1pks|27081-74505|1759	328	328	100.000000	100.000000	0.0
LGDQ01000236|DEG10180080|40987|41315|37264|39228|cluster-1|t1pks|27081-74505|1759	LIWB01000001|DEG10180080|474535|474865|470802|472733|cluster-1|t1pks|460653-508119|1802	328	330	89.634146	95.107034	5.47288729768
LIPN01000088|DEG10180080|26075|26496|14970|16901|cluster-1|t1pks|4161-49061|9174	LIPN01000088|DEG10180080|26075|26496|14970|16901|cluster-1|t1pks|4161-49061|9174	421	421	100.000000	100.000000	0.0
LIWB01000001|DEG10180080|474535|474865|470802|472733|cluster-1|t1pks|460653-508119|1802	LIWB01000001|DEG10180080|474535|474865|470802|472733|cluster-1|t1pks|460653-508119|1802	330	330	100.000000	100.000000	0.0
NZ_FOGG01000027|DEG10180080|45519|45971|35402|37330|cluster-1|t1pks-otherks|25514-61471|8189	NZ_FOGG01000027|DEG10180080|45519|45971|35402|37330|cluster-1|t1pks-otherks|25514-61471|8189	452	452	100.000000	100.000000	0.0
CP010978|DEG10180476|1019320|1019755|1008316|1009713|cluster-1|transatpks-nrps|997964-1087257|9607	CP010978|DEG10180476|1019320|1019755|1008316|1009713|cluster-1|transatpks-nrps|997964-1087257|9607	435	435	100.000000	100.000000	0.0
DDGH01000039|DEG10180476|27017|27444|20305|21789|cluster-1|t1pks-nrps|7011-41737|5228	DDGH01000039|DEG10180476|27017|27444|20305|21789|cluster-1|t1pks-nrps|7011-41737|5228	427	427	100.000000	100.000000	0.0
AP018933|DEG10180474|369975|370402|360565|361542|cluster-1|t1pks|349929-405107|8433	AP018933|DEG10180474|369975|370402|360565|361542|cluster-1|t1pks|349929-405107|8433	427	427	100.000000	100.000000	0.0
KZ195583|DEG10180474|1299245|1299665|1296515|1297576|cluster-1|t1pks-terpene|1277667-1325761|1669	KZ195583|DEG10180474|1299245|1299665|1296515|1297576|cluster-1|t1pks-terpene|1277667-1325761|1669	420	420	100.000000	100.000000	0.0
LIVW01000001|DEG10180474|1833435|1833770|1827391|1828434|cluster-1|ectoine-arylpolyene-t1pks-nrps-butyrolactone-ladderane|1790344-1947591|5001	LIVW01000001|DEG10180474|1833435|1833770|1827391|1828434|cluster-1|ectoine-arylpolyene-t1pks-nrps-butyrolactone-ladderane|1790344-1947591|5001	335	335	100.000000	100.000000	0.0
PLAE01000188|DEG10180474|15736|16159|6163|7128|cluster-1|t1pks|1-49722|8608	PLAE01000188|DEG10180474|15736|16159|6163|7128|cluster-1|t1pks|1-49722|8608	423	423	100.000000	100.000000	0.0
ACXX02000014|DEG10180475|14384|14807|24429|25385|cluster-1|transatpks-t1pks|1-30826|9622	ACXX02000014|DEG10180475|14384|14807|24429|25385|cluster-1|transatpks-t1pks|1-30826|9622	423	423	100.000000	100.000000	0.0
ACXX02000014|DEG10180475|14384|14807|24429|25385|cluster-1|transatpks-t1pks|1-30826|9622	ASSJ01000064|DEG10180475|37|465|6064|6939|cluster-1|t1pks|1-22271|5599	423	428	44.680851	22.641509	22.0393416299
ACXX02000014|DEG10180475|14384|14807|24429|25385|cluster-1|transatpks-t1pks|1-30826|9622	LJCV01000111|DEG10180475|83831|84254|78758|79777|cluster-1|phosphonate-t1pks-nrps|2945-130359|4054	423	423	44.680851	33.018868	11.6619831393
ACXX02000014|DEG10180475|14384|14807|24429|25385|cluster-1|transatpks-t1pks|1-30826|9622	MEFP01000006|DEG10180475|411669|412088|407360|408277|cluster-1|t1pks-nrps|390964-423610|3392	423	419	46.808511	24.842767	21.9657433427
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	209	209	100.000000	100.000000	0.0
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	BBXG01000013|DEG10180475|104528|104789|113876|114814|cluster-1|nrps-t1pks-ladderane|84409-194754|9087	209	261	37.799043	38.437500	0.638456937799
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	CP016083|DEG10180475|72575|72987|75642|76688|cluster-1|t1pks-nrps|1-106918|2655	209	412	35.406699	41.250000	5.84330143541
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	CP022433|DEG10180475|7457231|7457433|7448773|7449762|cluster-1|t1pks-nrps|7373849-7480384|7469	209	202	58.373206	68.750000	10.3767942584
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	FNIX01000026|DEG10180475|43167|43732|52868|53806|cluster-1|ladderane-t1pks-otherks|1-65435|9136	209	565	34.928230	38.125000	3.19677033493
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	JOAG01000015|DEG10180475|197157|197427|204574|205464|cluster-3|t2pks-t1pks|161936-218342|7147	209	270	37.320574	33.750000	3.57057416268
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	JPWJ01000006|DEG10180475|213366|213711|211723|212412|cluster-1|t1pks-arylpolyene-nrps|193295-291670|954	209	345	28.708134	0.000000	28.7081339713
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	KB904018|DEG10180475|274321|274701|284067|285017|cluster-2|nrps-t1pks-ladderane|254315-301419|9366	209	380	37.799043	38.750000	0.950956937799
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	MJAJ01000081|DEG10180475|57052|57384|50757|51746|cluster-1|t1pks-otherks|6718-62021|5306	209	332	34.928230	45.937500	11.0092703349
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	NZ_LISX01000002|DEG10180475|289980|290190|281089|282048|cluster-1|t1pks-arylpolyene-nrps|211414-313221|7932	209	210	83.732057	91.250000	7.51794258373
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	PAQV01000044|DEG10180475|10925|11348|8636|9331|cluster-1|t1pks|1-38724|1594	209	423	31.578947	0.000000	31.5789473684
AP010968|DEG10180475|7316785|7316994|7325904|7326866|cluster-1|t1pks-arylpolyene-nrps|7294057-7409038|8910	PEFQ01000001|DEG10180475|6727191|6727400|6735655|6736611|cluster-1|t1pks-arylpolyene-nrps|6704766-6814714|8255	209	209	77.990431	90.937500	12.947069378
ASSJ01000064|DEG10180475|37|465|6064|6939|cluster-1|t1pks|1-22271|5599	ASSJ01000064|DEG10180475|37|465|6064|6939|cluster-1|t1pks|1-22271|5599	428	428	100.000000	100.000000	0.0
ASSJ01000064|DEG10180475|37|465|6064|6939|cluster-1|t1pks|1-22271|5599	LJCV01000111|DEG10180475|83831|84254|78758|79777|cluster-1|phosphonate-t1pks-nrps|2945-130359|4054	428	423	53.271028	24.054983	29.2160452195
ASSJ01000064|DEG10180475|37|465|6064|6939|cluster-1|t1pks|1-22271|5599	MEFP01000006|DEG10180475|411669|412088|407360|408277|cluster-1|t1pks-nrps|390964-423610|3392	428	419	50.934579	27.835052	23.0995278929
ASSJ01000064|DEG10180475|37|465|6064|6939|cluster-1|t1pks|1-22271|5599	PBNZ01000024|DEG10180475|85630|86053|95812|96711|cluster-1|t1pks-nrps|1-105575|9759	428	423	51.635514	0.000000	51.6355140187
BA000013|DEG10180475|48479|48910|37794|38552|cluster-1|phosphonate-t1pks|26497-113044|9927	BA000013|DEG10180475|48479|48910|37794|38552|cluster-1|phosphonate-t1pks|26497-113044|9927	431	431	100.000000	100.000000	0.0
BA000013|DEG10180475|48479|48910|37794|38552|cluster-1|phosphonate-t1pks|26497-113044|9927	CP030073|DEG10180475|580465|580893|589140|590099|cluster-3|t1pks-nrps|551192-624977|8247	431	428	48.723898	26.190476	22.5334217214
BA000013|DEG10180475|48479|48910|37794|38552|cluster-1|phosphonate-t1pks|26497-113044|9927	HW607076|DEG10180475|3566410|3566843|3570884|3571879|cluster-12|t1pks-nrps|3524070-3619299|4041	431	433	51.276102	0.000000	51.2761020882
BA000013|DEG10180475|48479|48910|37794|38552|cluster-1|phosphonate-t1pks|26497-113044|9927	KB904848|DEG10180475|28262|28690|35738|36700|cluster-1|lantipeptide-t1pks-nrps|1-64852|7048	431	428	48.723898	0.000000	48.7238979118
BA000013|DEG10180475|48479|48910|37794|38552|cluster-1|phosphonate-t1pks|26497-113044|9927	NNBP01000001|DEG10180475|383224|383653|378193|378975|cluster-1|transatpks-nrps|366977-470841|4249	431	429	51.044084	0.000000	51.0440835267
BA000013|DEG10180475|48479|48910|37794|38552|cluster-1|phosphonate-t1pks|26497-113044|9927	OFCI01001171|DEG10180475|8785|9214|2066|2824|cluster-1|t1pks|1-12512|5961	431	429	49.883991	36.507937	13.3760542113
BAGG01000061|DEG10180475|210769|211178|220235|221140|cluster-2|terpene-t1pks-nrps|156011-311557|9057	BAGG01000061|DEG10180475|210769|211178|220235|221140|cluster-2|terpene-t1pks-nrps|156011-311557|9057	409	409	100.000000	100.000000	0.0
BAGG01000061|DEG10180475|210769|211178|220235|221140|cluster-2|terpene-t1pks-nrps|156011-311557|9057	BEWA01000043|DEG10180475|15728|16154|8365|9354|cluster-1|t1pks-otherks|1-18232|6374	409	426	70.660147	35.215947	35.4441998554
BAGG01000061|DEG10180475|210769|211178|220235|221140|cluster-2|terpene-t1pks-nrps|156011-311557|9057	CP010519|DEG10180475|896167|896591|889885|890877|cluster-2|t1pks-otherks|843887-1009285|5290	409	424	67.237164	35.215947	32.0212169703
BAGG01000061|DEG10180475|210769|211178|220235|221140|cluster-2|terpene-t1pks-nrps|156011-311557|9057	CP013855|DEG10180475|117603|118021|112124|113083|cluster-1|t1pks-nrps|32818-222058|4520	409	418	65.281174	32.558140	32.7230340592
BAGG01000061|DEG10180475|210769|211178|220235|221140|cluster-2|terpene-t1pks-nrps|156011-311557|9057	CP018627|DEG10180475|5238244|5238670|5234678|5235700|cluster-1|t1pks|5218210-5400437|2544	409	426	67.237164	37.209302	30.0278614886
BAGG01000061|DEG10180475|210769|211178|220235|221140|cluster-2|terpene-t1pks-nrps|156011-311557|9057	CP021707|DEG10180475|6008157|6008583|6005108|6006109|cluster-19|oligosaccharide-t1pks|5952593-6076893|2048	409	426	68.215159	32.225914	35.9892453029
BAGG01000061|DEG10180475|210769|211178|220235|221140|cluster-2|terpene-t1pks-nrps|156011-311557|9057	FMDG01000063|DEG10180475|10038|10461|7671|8609|cluster-1|t1pks|1-32033|1429	409	423	67.970660	52.159468	15.8111917082
